City,Price(TRY),Brand,Series,Model,Year,Mileage(km),TransmissionType,FuelType,BodyType,EngineSize(cc),EnginePower(HP),DriveTrain,ListingYear,ListingMonth,ListingDay
20,885000,7,74,385,2020,184000,0,0,6,1401,101,1,2025,4,7
58,68700,7,90,278,1985,240000,1,4,6,1201,51,1,2025,4,7
77,560000,7,45,470,2013,256000,1,0,3,1461,90,1,2025,4,7
9,590000,7,100,65,2016,44300,1,2,6,1149,75,1,2025,4,7
50,252500,7,45,452,2003,230000,1,0,6,1461,65,1,2025,4,7
77,205000,7,45,313,1997,190500,0,4,3,1401,51,1,2025,4,7
0,595000,7,56,462,2014,315000,0,0,6,1401,101,1,2025,4,7
0,425000,7,100,190,2009,189400,1,4,6,1390,75,1,2025,4,7
61,265000,7,88,250,1999,270000,1,4,6,1397,75,1,2025,4,7
51,220000,7,88,473,1996,240000,1,4,6,1565,78,1,2025,4,7
70,203000,7,88,249,2000,230000,1,4,6,1397,80,1,2025,4,7
73,152500,7,87,1185,1976,180000,1,4,6,1300,54,1,2025,4,7
61,149000,7,90,194,1993,250000,1,4,6,1390,83,1,2025,4,7
64,659000,7,74,721,2015,179000,1,4,3,1598,110,1,2025,4,7
29,765000,7,45,2,2020,61000,1,2,7,898,90,1,2025,4,7
66,765000,7,45,2,2019,38000,1,2,7,898,90,1,2025,4,7
29,610000,7,56,462,2014,183000,1,0,6,1461,110,1,2025,4,7
77,590000,7,45,468,2013,222000,1,0,7,1461,90,1,2025,4,7
64,430000,7,74,542,2003,202000,0,4,6,1401,,3,2025,4,7
5,410000,7,74,448,2005,240000,1,0,6,1461,86,1,2025,4,7
46,495000,7,45,59,2011,110000,1,2,3,1149,75,1,2025,4,7
2,640000,7,56,449,2012,115000,1,0,6,1461,90,1,2025,4,7
20,232500,7,88,565,2000,311000,1,4,6,1598,90,1,2025,4,7
43,975000,7,45,174,2020,90000,2,2,3,1332,130,1,2025,4,7
60,655000,7,56,470,2015,170000,2,0,6,1461,110,1,2025,4,7
11,165000,7,90,195,1992,336000,1,4,6,1390,83,1,2025,4,7
77,180000,7,108,44,1997,271000,1,4,2,1149,58,1,2025,4,7
77,739000,7,45,469,2018,125199,1,0,7,1461,75,1,2025,4,7
33,145000,7,88,249,1997,350000,1,4,3,1397,55,1,2025,4,7
40,215000,7,88,563,1997,340000,1,4,6,1598,90,1,2025,4,7
11,905000,7,45,19,2021,81000,0,2,3,999,90,1,2025,4,7
52,1019000,7,74,385,2020,190000,2,0,6,1461,115,1,2025,4,7
21,278000,7,95,655,2001,245000,1,4,4,1598,107,1,2025,4,7
66,175000,7,88,562,1998,400000,1,4,6,1598,90,1,2025,4,7
20,550000,7,74,454,2008,133000,1,0,6,1461,80,1,2025,4,7
78,770000,7,45,463,2018,153000,1,0,3,1461,75,1,2025,4,7
77,650000,7,45,470,2017,190000,1,0,3,1461,90,1,2025,4,7
15,789000,7,56,462,2014,130000,1,0,6,1461,110,1,2025,4,7
71,238000,7,74,845,1998,273000,1,4,6,1998,115,1,2025,4,7
17,343000,7,45,447,2005,220000,1,0,6,1461,65,1,2025,4,7
64,395000,7,45,190,2003,157000,1,4,6,1390,75,1,2025,4,7
77,360000,7,45,42,2005,198000,1,2,3,1149,65,1,2025,4,7
45,1270000,7,74,174,2023,66000,0,2,6,1201,126,1,2025,4,7
77,680000,7,56,470,2014,181000,2,0,6,1461,110,1,2025,4,7
5,345000,7,45,448,2004,285000,1,0,6,1461,65,1,2025,4,7
20,475000,7,45,59,2011,156000,1,2,3,1149,75,1,2025,4,7
28,340000,7,95,542,2004,236700,0,4,4,1598,115,1,2025,4,7
52,400000,7,45,42,2004,144605,1,2,3,1149,75,1,2025,4,7
5,300000,7,45,448,2004,191000,1,0,3,1461,65,1,2025,4,7
20,514900,7,45,65,2016,159800,1,2,3,1200,51,1,2025,4,7
41,729000,7,45,15,2022,39500,1,2,3,999,65,1,2025,4,7
77,785000,7,45,462,2014,108752,1,0,3,1461,90,1,2025,4,7
53,510000,7,45,460,2012,275000,1,0,7,1461,85,1,2025,4,7
77,565000,7,56,470,2014,230000,2,0,6,1461,110,1,2025,4,7
77,490000,7,45,463,2016,212000,1,0,3,1461,75,1,2025,4,7
6,610000,7,56,465,2012,265000,2,0,6,1461,110,1,2025,4,7
6,575000,7,56,462,2015,283400,2,0,6,1461,110,1,2025,4,7
19,185000,7,88,249,1996,241000,1,4,6,1201,51,3,2025,4,7
20,865000,7,45,470,2016,93000,2,0,3,1461,90,1,2025,4,7
60,460000,7,95,646,2005,171000,1,4,4,1598,115,1,2025,4,7
79,205000,7,86,1171,1993,282000,1,4,3,1565,80,1,2025,4,7
6,325000,7,100,448,2008,262000,1,0,6,1461,65,1,2025,4,7
20,850000,7,74,462,2017,265000,2,0,3,1461,110,1,2025,4,7
77,615000,7,100,1,2020,87000,1,2,6,898,90,1,2025,4,7
1,145000,7,90,194,1994,308000,1,4,6,1390,83,1,2025,4,7
61,260000,7,90,579,1994,184000,1,4,6,1565,92,1,2025,4,9
60,895000,7,74,470,2017,152206,2,0,6,1461,110,1,2025,4,7
78,3010000,7,74,542,2004,250000,1,4,3,1598,115,1,2025,4,9
51,820000,7,74,463,2017,209000,1,0,6,1461,90,1,2025,4,7
77,260000,7,45,314,2000,249500,1,4,6,1390,75,1,2025,4,7
20,400000,7,74,542,2004,189000,1,4,6,1598,115,1,2025,4,9
41,410000,7,74,570,2009,260000,1,4,3,1598,110,1,2025,4,9
5,299000,7,45,452,2003,275000,1,0,6,1461,65,1,2025,4,7
77,465000,7,68,646,2004,143000,1,2,3,1598,115,1,2025,4,7
42,155000,7,90,195,1992,327000,1,2,6,1390,83,1,2025,4,7
5,175000,7,90,195,1992,417480,1,2,6,1390,83,1,2025,4,7
50,420000,7,74,190,2005,130000,1,2,6,1390,80,1,2025,4,7
50,280000,7,45,447,2006,310000,1,0,6,1461,65,1,2025,4,7
78,550000,7,100,65,2013,92950,1,2,6,,,3,2025,4,9
23,635000,7,45,15,2020,69000,1,2,3,999,72,1,2025,4,9
1,340000,7,45,185,2001,400000,1,4,6,1390,98,1,2025,4,7
37,465000,7,74,190,2009,180000,1,2,3,1390,98,1,2025,4,7
29,565000,7,100,253,2009,76000,1,2,6,1390,75,1,2025,4,9
65,525000,7,45,62,2012,117000,1,4,7,1149,75,1,2025,4,7
77,420000,7,74,465,2008,259000,0,0,6,1461,100,1,2025,4,9
42,415000,7,74,569,2007,152000,1,4,6,1598,110,1,2025,4,7
52,1275000,7,74,172,2022,7500,2,2,6,1332,140,1,2025,4,7
5,1210000,7,45,20,2024,14000,0,2,3,999,90,1,2025,4,7
5,143000,7,90,323,1996,253000,1,4,6,1390,72,1,2025,4,7
77,120000,7,86,1151,1992,262248,1,4,3,1721,74,1,2025,4,9
52,350000,7,45,452,2002,296000,1,0,6,1461,65,1,2025,4,7
22,550000,7,56,462,2013,265000,2,0,6,1461,110,1,2025,4,7
78,340000,7,68,569,2005,250000,1,4,3,1598,110,1,2025,4,7
5,550000,7,74,457,2012,250000,2,0,1,1461,110,1,2025,4,7
5,265000,7,45,314,2000,253000,1,4,6,1390,75,1,2025,4,7
67,350000,7,100,448,2008,258000,1,0,6,1461,65,1,2025,4,7
77,399000,7,100,65,2015,201000,1,2,6,1149,75,1,2025,4,9
20,605000,7,56,450,2011,220000,1,0,6,1461,105,1,2025,4,7
22,480000,7,56,449,2011,242000,1,0,6,1461,85,1,2025,4,9
43,375000,7,74,190,2005,159900,1,2,2,1390,98,1,2025,4,9
32,730000,7,45,3,2020,78000,1,2,3,898,90,1,2025,4,8
41,319950,7,45,42,2006,299000,1,4,3,1149,75,1,2025,4,7
20,580000,7,56,454,2011,143000,1,0,6,1461,85,1,2025,4,7
77,1120000,7,74,382,2020,153000,2,0,6,1461,115,1,2025,4,7
77,599900,7,45,462,2017,284000,2,0,3,1461,90,1,2025,4,7
0,623000,7,100,463,2017,132229,1,0,6,1461,75,1,2025,4,9
1,350000,7,45,190,2004,212000,1,4,6,1390,75,1,2025,4,9
44,310000,7,45,317,2001,258500,1,4,3,1390,98,1,2025,4,7
77,680000,7,45,463,2018,127000,1,0,3,1461,75,1,2025,4,7
77,525000,7,56,449,2011,225000,2,0,6,1461,110,1,2025,4,9
41,410000,7,74,458,2008,344000,0,0,6,,,3,2025,4,7
4,155000,7,90,194,1989,500000,1,4,6,1397,67,1,2025,4,9
5,435000,7,74,542,2003,189500,0,4,3,1598,115,1,2025,4,7
6,470000,7,45,469,2014,208000,1,0,7,1461,75,1,2025,4,9
37,750000,7,45,470,2015,45000,1,0,7,1461,75,1,2025,4,7
61,409500,7,74,448,2009,274000,1,0,6,1461,80,1,2025,4,7
41,630000,7,74,452,2011,183000,1,0,2,1461,110,1,2025,4,7
41,325000,7,45,464,2005,370000,1,0,6,1461,80,1,2025,4,7
36,650000,7,56,470,2016,205000,1,0,6,1461,90,1,2025,4,7
20,315000,7,45,314,2000,235000,1,4,6,1390,75,1,2025,4,7
9,170000,7,86,1152,1994,300000,1,4,3,1721,74,1,2025,4,7
6,375000,7,45,447,2004,240000,1,0,6,1461,65,1,2025,4,7
5,310000,7,45,185,2000,300000,1,4,3,,,3,2025,4,9
77,510000,7,95,646,2008,207000,0,4,4,1598,115,1,2025,4,7
56,308000,7,45,452,2003,245000,1,0,6,1461,65,1,2025,4,7
43,365000,7,45,42,2006,223000,1,2,3,1149,65,1,2025,4,7
6,345000,7,100,448,2008,261000,1,0,6,1461,65,1,2025,4,7
24,230000,7,74,844,1998,320000,1,2,6,1998,115,1,2025,4,7
11,645000,7,56,465,2012,235000,2,0,6,1461,110,1,2025,4,7
77,698000,7,45,15,2021,161000,1,2,3,999,72,1,2025,4,7
77,314999,7,45,448,2005,255000,1,0,3,1461,86,1,2025,4,9
78,150000,7,90,195,1992,247600,1,4,6,1390,83,1,2025,4,9
6,385000,7,74,542,2004,424000,1,4,3,1598,115,1,2025,4,9
20,308000,7,108,70,1999,210000,1,2,2,1149,58,1,2025,4,9
78,565000,7,100,253,2011,40500,1,2,6,1390,75,1,2025,4,9
5,710000,7,56,470,2015,143000,1,0,6,1461,90,1,2025,4,8
0,160000,7,90,195,1992,220000,1,4,6,1390,83,1,2025,4,9
77,730000,7,45,463,2018,144000,1,0,3,1461,75,1,2025,4,8
78,350000,7,45,448,2008,284000,1,0,3,1461,65,1,2025,4,9
33,355000,7,100,448,2011,263000,1,0,6,1461,65,1,2025,4,9
22,380000,7,56,454,2011,285000,1,0,6,1461,85,1,2025,4,9
29,215000,7,45,314,2001,327000,1,4,6,1390,75,1,2025,4,9
79,680000,7,74,470,2018,168000,2,0,3,1461,110,1,2025,4,8
79,254999,7,45,190,2004,245000,1,4,6,1390,75,1,2025,4,9
77,430000,7,45,57,2009,125000,1,2,2,1149,75,1,2025,4,9
29,590000,7,45,463,2016,249500,1,0,3,1461,75,3,2025,4,9
41,385000,7,74,482,2004,236000,1,4,6,1598,115,1,2025,4,9
39,345000,7,45,655,2002,291000,1,2,3,1598,90,1,2025,4,9
60,310000,7,74,655,2001,330000,1,4,6,1598,107,1,2025,4,9
6,140000,7,90,194,1987,190000,1,4,6,1397,67,1,2025,4,9
78,300000,7,45,317,2001,185000,1,4,3,1390,98,1,2025,4,9
44,195000,7,90,196,1997,223000,1,4,6,1390,83,1,2025,4,9
29,410000,7,45,448,2011,252000,1,0,3,1461,65,1,2025,4,9
52,380000,7,74,465,2008,300000,0,0,6,1461,100,1,2025,4,9
42,720000,7,74,611,2017,245000,1,2,6,1598,115,1,2025,4,8
21,175000,7,90,195,1993,300000,1,4,6,1390,83,1,2025,4,9
29,450000,7,74,720,2013,310000,1,4,3,1598,110,1,2025,4,9
77,475000,7,45,59,2011,152000,1,2,3,1149,75,1,2025,4,9
44,700000,7,69,451,2012,270000,1,0,6,1461,110,1,2025,4,8
20,390000,7,45,452,2009,251000,1,0,3,1461,85,1,2025,4,9
67,719000,7,45,463,2018,164000,1,0,3,1461,75,1,2025,4,8
66,445000,7,100,255,2008,133500,1,4,6,,,3,2025,4,9
53,400000,7,74,450,2005,275000,1,0,6,1461,86,1,2025,4,9
20,592000,7,45,470,2016,160000,1,0,3,1461,75,1,2025,4,9
47,388000,7,74,653,2000,255000,1,4,6,1598,107,1,2025,4,9
27,425000,7,76,450,2006,249000,1,0,4,1461,80,1,2025,4,9
29,480000,7,100,463,2014,325000,1,0,6,1461,90,1,2025,4,9
77,395000,7,74,448,2009,265000,1,0,6,1461,85,1,2025,4,9
77,245000,7,74,652,1998,317735,1,4,6,1598,90,1,2025,4,9
42,690000,7,74,467,2012,260000,2,0,7,1461,110,1,2025,4,8
66,440000,7,74,569,2006,154000,1,4,6,1598,110,1,2025,4,9
5,300000,7,45,314,2000,269000,1,4,6,1390,75,1,2025,4,9
74,530000,7,56,463,2013,167250,1,0,6,1461,90,1,2025,4,9
52,536000,7,56,570,2011,194000,1,4,6,1598,110,1,2025,4,9
77,740000,7,56,462,2015,220000,1,0,6,1461,110,1,2025,4,8
52,348000,7,74,448,2005,350000,1,0,6,1461,86,1,2025,4,9
77,616000,7,100,102,2016,105000,1,2,6,1149,75,1,2025,4,9
21,392000,7,100,65,2013,325000,1,2,6,1149,75,1,2025,4,9
70,580000,7,74,611,2017,295000,1,4,6,1598,115,1,2025,4,9
77,350000,7,88,315,1997,88000,1,4,3,1397,80,1,2025,4,9
78,537500,7,100,463,2016,200000,1,0,6,1461,90,1,2025,4,9
26,750000,7,45,470,2017,120000,2,0,3,1461,90,1,2025,4,8
1,193500,7,90,197,1997,236000,1,4,6,1390,83,1,2025,4,9
22,275000,7,45,314,2000,292000,1,4,6,1390,75,1,2025,4,9
5,310000,7,74,542,2004,300000,1,4,3,1598,115,1,2025,4,9
5,445000,7,100,57,2011,159000,1,4,6,1149,75,1,2025,4,9
5,170000,7,90,323,1995,300000,1,4,6,1390,72,1,2025,4,9
0,589999,7,45,65,2015,92000,1,2,3,1149,75,1,2025,4,9
73,160000,7,88,249,1997,345000,1,4,3,1397,55,1,2025,4,9
77,330000,7,100,190,2011,271000,1,4,6,1390,75,1,2025,4,9
44,190000,7,88,250,1998,344000,1,4,6,1397,75,1,2025,4,9
45,625000,7,56,570,2011,109000,1,2,6,1598,110,1,2025,4,9
29,470000,7,56,463,2013,274000,1,0,6,1461,90,1,2025,4,9
52,239000,7,90,195,1995,305000,1,2,6,1390,83,1,2025,4,9
43,550000,7,45,61,2009,95500,1,2,7,1149,75,3,2025,4,9
4,545000,7,45,59,2008,154000,2,2,3,1149,80,1,2025,4,9
16,255000,7,74,653,1998,313000,1,2,6,1598,90,1,2025,4,9
5,585000,7,56,471,2013,254000,2,0,6,1461,110,1,2025,4,9
6,399999,7,100,463,2014,300000,1,0,6,1461,75,1,2025,4,9
6,245000,7,45,316,2001,285000,1,4,3,1390,75,1,2025,4,9
77,560000,7,74,465,2011,274000,2,0,3,1461,110,1,2025,4,9
5,290000,7,68,646,2003,435000,1,4,3,1598,107,1,2025,4,9
60,230000,7,74,653,2000,377000,1,4,6,1598,107,1,2025,4,9
44,198000,7,90,196,1998,294000,1,4,6,1390,83,1,2025,4,9
64,525000,7,56,454,2010,240000,1,0,6,1461,85,1,2025,4,9
5,270000,7,45,314,2001,277000,1,4,6,1390,75,1,2025,4,9
77,550000,7,74,452,2008,174000,1,0,3,1461,100,1,2025,4,9
77,440000,7,45,452,2007,153000,1,0,3,1461,85,1,2025,4,9
33,418000,7,56,449,2012,270000,2,0,6,1461,110,1,2025,4,9
77,170000,7,86,1152,1994,256000,1,4,3,1721,74,1,2025,4,9
44,455000,7,95,646,2005,157000,0,4,4,1598,115,1,2025,4,8
46,378000,7,100,448,2011,232300,1,0,6,1461,65,1,2025,4,9
77,525750,7,56,455,2012,178500,2,0,6,1461,110,1,2025,4,9
36,235000,7,90,197,1998,286000,1,4,6,1390,83,1,2025,4,9
5,385000,7,62,646,2004,320000,1,4,4,1598,115,1,2025,4,9
77,340000,7,45,447,2006,235000,1,0,6,1461,65,1,2025,4,9
77,560000,7,100,15,2019,98000,1,4,6,998,73,1,2025,4,9
77,425000,7,74,542,2004,168000,1,4,6,1598,115,1,2025,4,9
77,690000,7,45,15,2020,44000,1,2,3,999,72,1,2025,4,8
61,295000,7,88,564,2001,310000,1,4,6,,,3,2025,4,8
0,445000,7,100,253,2010,204000,1,4,6,1390,75,1,2025,4,9
28,125000,7,86,1156,1989,253000,1,4,3,1721,75,1,2025,4,9
44,239000,7,74,653,1997,370000,1,4,6,1598,90,1,2025,4,8
4,375000,7,45,447,2006,167000,1,0,6,1461,65,1,2025,4,9
11,105000,7,87,1174,1983,253641,1,4,7,1300,60,1,2025,4,9
29,558000,7,45,461,2012,202000,1,0,7,1461,85,1,2025,4,9
77,500000,7,56,463,2014,190000,2,0,6,1461,110,1,2025,4,9
60,230000,7,74,653,1998,311000,1,4,6,1598,90,1,2025,4,9
20,250000,7,88,186,1997,295000,1,4,3,1397,80,1,2025,4,9
20,255000,7,45,314,2000,262000,1,4,6,,,3,2025,4,9
5,460000,7,74,450,2005,226000,1,0,6,1461,86,1,2025,4,9
77,610000,7,45,106,2018,63000,2,2,3,1197,120,1,2025,4,9
44,260000,7,88,562,1998,227000,1,2,6,1598,90,1,2025,4,9
77,415000,7,45,458,2009,210000,1,0,7,1461,65,1,2025,4,9
44,352500,7,74,482,2007,312000,1,2,6,1598,110,1,2025,4,9
41,280000,7,45,314,2000,247000,1,4,6,1390,75,1,2025,4,9
20,740000,7,45,15,2020,26200,1,2,3,999,72,1,2025,4,8
5,130000,7,90,278,1982,380000,1,4,6,1397,60,1,2025,4,9
61,360000,7,45,314,2001,221000,1,4,6,1390,75,1,2025,4,9
64,380000,7,74,542,2004,321000,1,2,6,1598,115,1,2025,4,9
21,180000,7,90,194,1992,270000,1,4,6,,,3,2025,4,9
66,410000,7,74,542,2005,287000,1,4,3,1598,115,1,2025,4,9
65,580000,7,74,566,2009,155000,0,2,6,1598,110,1,2025,4,9
78,695000,7,100,463,2018,187000,1,0,6,1461,90,1,2025,4,9
78,388000,7,100,448,2012,251000,1,0,6,1461,65,1,2025,4,9
0,385000,7,100,57,2012,160000,1,2,6,1149,75,1,2025,4,9
64,600000,7,56,454,2011,235000,2,0,6,1461,110,1,2025,4,9
79,350000,7,74,450,2006,283000,1,0,6,1461,86,1,2025,4,9
43,470000,7,45,279,2009,155000,1,4,7,1390,98,1,2025,4,8
33,300000,7,74,482,2004,346000,1,2,3,1598,115,1,2025,4,9
52,180000,7,87,1186,1988,200000,1,4,7,1397,72,1,2025,4,9
33,610000,7,56,450,2012,171000,1,0,6,1461,110,1,2025,4,8
65,320000,7,88,562,2000,131000,1,2,6,,,3,2025,4,9
29,370000,7,74,448,2008,310000,1,0,6,1461,80,1,2025,4,9
77,642000,7,74,542,2011,145000,0,2,3,1401,101,1,2025,4,9
77,665000,7,56,462,2014,224000,2,0,6,1461,110,1,2025,4,8
56,225000,7,88,564,1998,280000,1,4,7,1401,76,1,2025,4,9
0,415000,7,45,57,2007,173000,1,2,3,1149,75,3,2025,4,9
20,530000,7,100,190,2008,129000,1,4,6,1201,51,3,2025,4,8
74,240000,7,90,194,1994,250000,1,4,6,1390,83,1,2025,4,8
5,250000,7,45,316,1999,283500,1,4,3,1390,75,1,2025,4,9
5,590000,7,74,569,2012,180000,1,4,3,1598,110,1,2025,4,8
58,490000,7,45,463,2014,228000,1,0,3,1461,75,1,2025,4,8
77,710000,7,56,470,2016,154000,2,0,6,1461,110,1,2025,4,8
78,315000,7,74,190,2005,250000,1,4,6,1390,80,1,2025,4,8
43,720000,7,45,15,2022,57000,1,2,3,999,65,1,2025,4,8
44,230000,7,45,315,1997,270000,1,4,3,1390,75,1,2025,4,8
77,615000,7,56,471,2014,227000,2,0,6,1461,110,1,2025,4,8
11,650000,7,74,465,2012,154200,1,0,3,1461,110,1,2025,4,8
78,418000,7,100,448,2011,203000,1,0,6,1461,65,1,2025,4,9
77,230000,7,108,120,1998,258000,1,2,2,1239,55,1,2025,4,9
57,435000,7,74,448,2009,230000,1,0,6,1401,76,1,2025,4,9
61,626000,7,100,463,2015,156450,1,0,6,1461,90,1,2025,4,8
77,235000,7,74,532,2001,295541,1,4,1,1598,107,1,2025,4,8
67,580000,7,45,469,2013,191000,1,0,7,1461,75,1,2025,4,8
73,365000,7,68,654,2001,214000,1,4,3,1598,107,1,2025,4,9
50,698000,7,74,720,2013,183000,0,4,3,1598,115,1,2025,4,8
79,140000,7,86,1171,1994,357000,1,4,3,1565,80,1,2025,4,8
20,680000,7,45,463,2016,183300,1,0,3,1461,75,1,2025,4,8
43,400000,7,74,542,2004,244000,1,4,6,1598,115,1,2025,4,8
30,220000,7,90,195,1992,312000,1,4,6,1390,83,1,2025,4,8
51,360000,7,45,189,2006,206000,1,4,6,1390,98,1,2025,4,8
6,360000,7,100,454,2008,277000,1,0,6,,,3,2025,4,8
20,350000,7,45,317,2001,259000,0,4,3,1390,98,1,2025,4,8
38,220000,7,90,195,1995,275000,1,4,6,1390,83,1,2025,4,8
20,550000,7,56,455,2012,234000,2,0,6,1461,110,3,2025,4,9
20,430000,7,100,448,2011,151000,1,0,6,1461,65,1,2025,4,8
78,315000,7,74,673,2005,320000,1,4,6,1598,115,1,2025,4,8
78,220000,7,88,186,1995,370000,1,4,3,1397,80,1,2025,4,8
52,200000,7,74,845,1998,346000,1,4,6,1998,115,1,2025,4,8
60,305000,7,74,652,2000,275250,1,2,6,1598,107,1,2025,4,8
50,530000,7,100,463,2013,189000,1,0,6,1461,75,1,2025,4,8
29,600000,7,56,470,2015,220000,2,0,6,1461,110,1,2025,4,8
76,255000,7,90,490,1994,300000,1,4,6,,,3,2025,4,9
77,430000,7,100,448,2012,141000,1,0,6,1461,65,1,2025,4,8
65,175000,7,68,844,1998,370000,1,4,3,1998,115,1,2025,4,8
77,435000,7,74,646,2004,158000,0,4,6,1598,115,1,2025,4,8
29,223000,7,88,565,1998,289000,1,4,6,1598,90,1,2025,4,8
52,375000,7,100,448,2010,218500,1,0,6,1461,65,1,2025,4,8
77,375000,7,100,454,2008,223000,1,0,6,1461,65,1,2025,4,8
27,450000,7,74,482,2005,198000,1,4,6,1598,115,1,2025,4,8
11,400000,7,74,452,2007,190000,1,0,6,1461,100,1,2025,4,8
0,287500,7,45,317,2001,264100,1,4,3,1390,98,1,2025,4,9
45,389000,7,74,482,2004,232000,1,4,6,1598,115,1,2025,4,9
10,230000,7,68,844,1997,285500,1,4,3,1998,115,1,2025,4,8
66,415000,7,100,448,2010,250000,1,0,6,1461,65,1,2025,4,8
77,595000,7,100,463,2016,188000,1,0,6,1461,90,1,2025,4,9
9,430000,7,45,448,2006,184000,1,0,2,1461,65,1,2025,4,8
77,250000,7,74,316,2001,303000,1,4,7,1390,95,1,2025,4,8
77,695000,7,74,471,2014,144500,1,0,3,1461,90,1,2025,4,8
44,405000,7,45,448,2007,211000,1,0,3,1461,86,1,2025,4,8
77,285000,7,100,448,2008,454850,1,0,6,1461,65,1,2025,4,8
52,705000,7,100,463,2018,134000,1,0,6,1461,90,1,2025,4,8
70,350000,7,74,190,2005,251200,1,4,6,1390,98,1,2025,4,9
77,590000,7,45,462,2014,195000,1,0,3,1461,90,1,2025,4,9
20,505000,7,100,57,2009,38000,1,2,6,1149,75,1,2025,4,8
29,400000,7,45,448,2007,176500,1,0,3,1461,65,1,2025,4,9
66,175000,7,90,195,1993,380000,1,4,6,1390,83,1,2025,4,9
78,160000,7,86,1151,1992,140000,1,4,3,1721,74,1,2025,4,8
73,410000,7,74,542,2006,343000,0,4,3,1598,115,1,2025,4,8
43,365000,7,74,191,2024,247000,1,4,6,1401,76,1,2025,4,8
5,325000,7,45,314,2000,203000,1,4,6,1390,75,1,2025,4,9
9,215000,7,88,563,1996,350000,1,4,3,1598,90,1,2025,4,8
3,160000,7,90,323,1992,285000,1,4,6,1390,72,1,2025,4,8
8,735000,7,56,470,2014,136000,1,0,6,1461,90,1,2025,4,8
77,92000,7,89,840,1994,133000,1,4,6,1995,105,1,2025,4,9
74,650000,7,45,65,2018,94000,1,2,3,1149,75,1,2025,4,8
27,629999,7,74,570,2009,121684,1,2,6,1598,110,1,2025,4,8
57,370000,7,74,480,2003,210000,1,4,3,1598,107,1,2025,4,8
15,295000,7,74,653,1998,333000,1,4,6,1598,90,1,2025,4,8
41,181000,7,90,196,1997,300000,1,4,6,1390,83,1,2025,4,9
10,545000,7,45,65,2014,156000,1,2,3,1149,75,1,2025,4,8
23,560000,7,56,470,2014,319000,2,0,6,1461,110,1,2025,4,8
77,330000,7,100,448,2011,224000,1,0,6,1461,65,1,2025,4,8
37,215000,7,90,194,1993,300000,1,4,6,1390,83,1,2025,4,8
5,639500,7,74,470,2012,179500,2,0,3,1461,110,1,2025,4,8
22,475000,7,100,466,2011,161000,1,0,6,1461,65,1,2025,4,8
77,420000,7,74,542,2004,268000,1,4,6,1598,115,1,2025,4,8
12,350000,7,74,844,1998,389323,1,4,6,1998,115,1,2025,4,8
58,225000,7,74,845,1998,346000,1,4,6,1998,115,1,2025,4,8
2,615000,7,100,65,2013,83717,1,2,6,1149,75,1,2025,4,8
47,280000,7,88,564,2001,340000,1,4,6,1598,90,1,2025,4,8
13,377000,7,45,459,2009,228500,1,0,7,1461,85,1,2025,4,8
5,605000,7,45,65,2013,89000,1,2,3,1149,75,1,2025,4,8
34,735000,7,45,463,2015,87000,1,0,3,1461,75,1,2025,4,8
43,395000,7,45,190,2004,185000,1,4,6,1390,75,1,2025,4,8
78,315000,7,45,447,2005,261000,1,0,6,1461,65,1,2025,4,8
64,142000,7,90,194,1990,420000,1,4,6,,,3,2025,4,8
22,495000,7,56,465,2012,350000,1,0,6,,,1,2025,4,9
5,140000,7,90,277,1988,265278,1,4,6,1397,72,1,2025,4,8
21,280000,7,45,448,2005,284000,1,0,6,1461,65,1,2025,4,9
43,359999,7,74,450,2006,256000,1,0,3,1461,86,1,2025,4,8
27,485000,7,74,190,2007,155000,1,4,6,1390,98,1,2025,4,8
20,210000,7,88,249,1997,266000,1,4,6,,,3,2025,4,9
5,486650,7,56,449,2010,270000,1,0,6,1461,85,1,2025,4,8
22,640000,7,45,65,2014,64350,1,2,3,1149,75,1,2025,4,9
74,395000,7,100,470,2015,388300,1,0,6,1461,90,1,2025,4,8
5,175000,7,86,1151,1992,238000,1,4,3,1721,74,1,2025,4,8
42,340000,7,45,450,2007,216000,1,0,6,1461,80,1,2025,4,8
78,365000,7,74,190,2005,306000,1,4,3,1390,80,1,2025,4,8
5,400000,7,74,542,2005,281000,1,4,6,1598,115,1,2025,4,8
5,410000,7,74,542,2004,275000,1,4,6,1598,115,1,2025,4,8
43,590000,7,74,452,2011,156500,1,0,3,1461,105,1,2025,4,9
41,145000,7,90,323,1996,258000,1,4,6,1401,51,1,2025,4,9
33,725000,7,74,172,2020,165000,1,2,6,1332,140,1,2025,4,8
20,480000,7,45,458,2012,182600,1,0,7,1461,75,1,2025,4,8
5,560000,7,56,449,2012,270000,1,0,6,1461,90,1,2025,4,8
77,580000,7,100,463,2014,135000,1,0,6,1461,90,1,2025,4,8
77,620000,7,45,463,2016,170000,1,0,3,1461,75,1,2025,4,8
69,515000,7,100,42,2011,237000,1,4,6,1149,75,1,2025,4,8
77,180000,7,90,194,1994,370000,1,4,6,1390,83,1,2025,4,8
78,320000,7,74,652,2000,166388,1,4,6,1598,107,1,2025,4,8
22,288000,7,74,656,2000,230000,1,4,6,,,3,2025,4,8
6,100000,7,86,1184,1990,358000,1,4,6,,,3,2025,4,8
65,245000,7,88,249,1997,190000,1,4,6,,,1,2025,4,9
21,320000,7,45,448,2005,190000,1,0,2,1461,68,1,2025,4,8
77,729000,7,45,15,2020,31000,1,2,3,999,72,1,2025,4,8
